›SensorName	Date	Timestamp	Humidity	Pressure	Temperature
PER_AIRMON_MESH1965150	19/07/2022	21:49:00	47.9	1005.9	32.1
PER_AIRMON_MESH1965150	19/07/2022	21:50:00	48	1006.1	32.1
PER_AIRMON_MESH1965150	19/07/2022	21:51:00	48.1	1006.2	32
PER_AIRMON_MESH1965150	19/07/2022	21:52:00	48.1	1006.3	32
PER_AIRMON_MESH1965150	19/07/2022	21:53:00	48.1	1006.4	32
PER_AIRMON_MESH1965150	19/07/2022	21:54:00	48.2	1005.7	31.9
PER_AIRMON_MESH1965150	19/07/2022	21:55:00	48.3	1005.9	31.8
PER_AIRMON_MESH1965150	19/07/2022	21:56:00	48.6	1005.6	31.8
PER_AIRMON_MESH1965150	19/07/2022	21:57:00	48.8	1005.8	31.7
PER_AIRMON_MESH1965150	19/07/2022	21:58:00	48.9	1006.2	31.6
PER_AIRMON_MESH1965150	19/07/2022	21:59:00	49	1006	31.5
PER_AIRMON_MESH1965150	19/07/2022	22:00:00	49.1	1006	31.4
PER_AIRMON_MESH1965150	19/07/2022	22:01:00	49.4	1005.3	31.4
PER_AIRMON_MESH1965150	19/07/2022	22:02:00	49.6	1006	31.3
PER_AIRMON_MESH1965150	19/07/2022	22:03:00	49.6	1006.1	31.2
PER_AIRMON_MESH1965150	19/07/2022	22:04:00	49.8	1006	31.2
PER_AIRMON_MESH1965150	19/07/2022	22:05:00	49.9	1005.9	31.1
PER_AIRMON_MESH1965150	19/07/2022	22:06:00	50	1005.9	31
PER_AIRMON_MESH1965150	19/07/2022	22:07:00	50.2	1005	31
PER_AIRMON_MESH1965150	19/07/2022	22:08:00	50.3	1005.6	30.9
PER_AIRMON_MESH1965150	19/07/2022	22:09:00	50.4	1006.3	30.8
PER_AIRMON_MESH1965150	19/07/2022	22:10:00	50.5	1006.3	30.7
PER_AIRMON_MESH1965150	19/07/2022	22:11:00	50.6	1006.2	30.7
PER_AIRMON_MESH1965150	19/07/2022	22:12:00	50.6	1006.6	30.6
PER_AIRMON_MESH1965150	19/07/2022	22:13:00	50.8	1005.8	30.5
PER_AIRMON_MESH1965150	19/07/2022	22:14:00	51	1007.2	30.4
PER_AIRMON_MESH1965150	19/07/2022	22:15:00	51.1	1006.5	30.4
PER_AIRMON_MESH1965150	19/07/2022	22:16:00	51.3	1006.4	30.3
PER_AIRMON_MESH1965150	19/07/2022	22:17:00	51.5	1006.4	30.2
PER_AIRMON_MESH1965150	19/07/2022	22:18:00	51.6	1007.2	30.2
PER_AIRMON_MESH1965150	19/07/2022	22:19:00	51.7	1006.5	30.1
PER_AIRMON_MESH1965150	19/07/2022	22:20:00	51.8	1006.5	30
PER_AIRMON_MESH1965150	19/07/2022	22:21:00	51.9	1005.9	30
PER_AIRMON_MESH1965150	19/07/2022	22:22:00	52	1006.6	29.9
PER_AIRMON_MESH1965150	19/07/2022	22:23:00	52.1	1006.2	29.9
PER_AIRMON_MESH1965150	19/07/2022	22:24:00	52.2	1005.9	29.8
PER_AIRMON_MESH1965150	19/07/2022	22:25:00	52.3	1005.5	29.8
PER_AIRMON_MESH1965150	19/07/2022	22:26:00	52.5	1005.8	29.7
PER_AIRMON_MESH1965150	19/07/2022	22:27:00	52.5	1005.8	29.6
PER_AIRMON_MESH1965150	19/07/2022	22:28:00	52.6	1005.9	29.6
PER_AIRMON_MESH1965150	19/07/2022	22:29:00	52.7	1005.9	29.5
PER_AIRMON_MESH1965150	19/07/2022	22:30:00	52.9	1005.9	29.5
PER_AIRMON_MESH1965150	19/07/2022	22:31:00	52.9	1006.8	29.5
PER_AIRMON_MESH1965150	19/07/2022	22:32:00	53	1006.3	29.4
PER_AIRMON_MESH1965150	19/07/2022	22:33:00	53	1006.1	29.4
PER_AIRMON_MESH1965150	19/07/2022	22:34:00	53	1006.4	29.4
PER_AIRMON_MESH1965150	19/07/2022	22:35:00	52.9	1006.6	29.3
PER_AIRMON_MESH1965150	19/07/2022	22:36:00	53	1006.4	29.3
PER_AIRMON_MESH1965150	19/07/2022	22:37:00	53	1006.2	29.2
PER_AIRMON_MESH1965150	19/07/2022	22:38:00	53.1	1006.2	29.2
PER_AIRMON_MESH1965150	19/07/2022	22:39:00	53.2	1006.9	29.1
PER_AIRMON_MESH1965150	19/07/2022	22:40:00	53.3	1006.7	29.1
PER_AIRMON_MESH1965150	19/07/2022	22:41:00	53.3	1006.8	29
PER_AIRMON_MESH1965150	19/07/2022	22:42:00	53.4	1006.4	29
PER_AIRMON_MESH1965150	19/07/2022	22:43:00	53.4	1005.7	29
PER_AIRMON_MESH1965150	19/07/2022	22:44:00	53.6	1005.6	28.9
PER_AIRMON_MESH1965150	19/07/2022	22:45:00	53.8	1005.4	28.9
PER_AIRMON_MESH1965150	19/07/2022	22:46:00	54	1005.9	28.8
PER_AIRMON_MESH1965150	19/07/2022	22:47:00	54.2	1006	28.8
PER_AIRMON_MESH1965150	19/07/2022	22:48:00	54.1	1005.8	28.8
PER_AIRMON_MESH1965150	19/07/2022	22:49:00	54.1	1005.6	28.7
PER_AIRMON_MESH1965150	19/07/2022	22:50:00	54.1	1005.8	28.7
PER_AIRMON_MESH1965150	19/07/2022	22:51:00	54.1	1006.5	28.7
PER_AIRMON_MESH1965150	19/07/2022	22:52:00	54.1	1006.7	28.6
PER_AIRMON_MESH1965150	19/07/2022	22:53:00	54.1	1005.9	28.6
PER_AIRMON_MESH1965150	19/07/2022	22:54:00	54.1	1006.1	28.6
PER_AIRMON_MESH1965150	19/07/2022	22:55:00	54.2	1006.1	28.5
PER_AIRMON_MESH1965150	19/07/2022	22:56:00	54.2	1005.8	28.5
PER_AIRMON_MESH1965150	19/07/2022	22:57:00	54.2	1006.6	28.4
PER_AIRMON_MESH1965150	19/07/2022	22:58:00	54.2	1006.4	28.4
PER_AIRMON_MESH1965150	19/07/2022	22:59:00	54.2	1007.1	28.4
PER_AIRMON_MESH1965150	19/07/2022	23:00:00	54.2	1006.6	28.4
PER_AIRMON_MESH1965150	19/07/2022	23:01:00	54.2	1005.1	28.3
PER_AIRMON_MESH1965150	19/07/2022	23:02:00	54.3	1005.8	28.3
PER_AIRMON_MESH1965150	19/07/2022	23:03:00	54.3	1007	28.3
PER_AIRMON_MESH1965150	19/07/2022	23:04:00	54.2	1006.8	28.3
PER_AIRMON_MESH1965150	19/07/2022	23:05:00	54.2	1006.9	28.3
PER_AIRMON_MESH1965150	19/07/2022	23:06:00	54.2	1007.3	28.3
PER_AIRMON_MESH1965150	19/07/2022	23:07:00	54.2	1006.5	28.2
PER_AIRMON_MESH1965150	19/07/2022	23:08:00	54.2	1006.4	28.2
PER_AIRMON_MESH1965150	19/07/2022	23:09:00	54.2	1007	28.2
PER_AIRMON_MESH1965150	19/07/2022	23:10:00	54.2	1005.9	28.2
PER_AIRMON_MESH1965150	19/07/2022	23:11:00	54.3	1007.1	28.1
PER_AIRMON_MESH1965150	19/07/2022	23:12:00	54.3	1007	28.1
PER_AIRMON_MESH1965150	19/07/2022	23:13:00	54.4	1006.8	28.1
PER_AIRMON_MESH1965150	19/07/2022	23:14:00	54.4	1006.4	28.1
PER_AIRMON_MESH1965150	19/07/2022	23:15:00	54.5	1007.2	28
PER_AIRMON_MESH1965150	19/07/2022	23:16:00	54.5	1007.6	28
PER_AIRMON_MESH1965150	19/07/2022	23:17:00	54.6	1007.1	28
PER_AIRMON_MESH1965150	19/07/2022	23:18:00	54.6	1006.3	28
PER_AIRMON_MESH1965150	19/07/2022	23:19:00	54.7	1006.8	27.9
PER_AIRMON_MESH1965150	19/07/2022	23:20:00	54.7	1006.9	27.9
PER_AIRMON_MESH1965150	19/07/2022	23:21:00	54.7	1006.4	27.9
PER_AIRMON_MESH1965150	19/07/2022	23:22:00	54.8	1007.1	27.9
PER_AIRMON_MESH1965150	19/07/2022	23:23:00	54.8	1006.9	27.9
PER_AIRMON_MESH1965150	19/07/2022	23:24:00	54.9	1006.3	27.8
PER_AIRMON_MESH1965150	19/07/2022	23:25:00	55	1006.9	27.8
PER_AIRMON_MESH1965150	19/07/2022	23:26:00	55	1006.4	27.8
PER_AIRMON_MESH1965150	19/07/2022	23:27:00	55.1	1006.5	27.8
PER_AIRMON_MESH1965150	19/07/2022	23:28:00	55.1	1006.6	27.8
PER_AIRMON_MESH1965150	19/07/2022	23:29:00	55.2	1007.3	27.7
PER_AIRMON_MESH1965150	19/07/2022	23:30:00	55.3	1006.5	27.7
PER_AIRMON_MESH1965150	19/07/2022	23:31:00	55.4	1006.7	27.7
PER_AIRMON_MESH1965150	19/07/2022	23:32:00	55.4	1006.6	27.7
PER_AIRMON_MESH1965150	19/07/2022	23:33:00	55.5	1007.3	27.7
PER_AIRMON_MESH1965150	19/07/2022	23:34:00	55.6	1006.1	27.7
PER_AIRMON_MESH1965150	19/07/2022	23:35:00	55.7	1006.2	27.7
PER_AIRMON_MESH1965150	19/07/2022	23:36:00	55.7	1006.5	27.7
PER_AIRMON_MESH1965150	19/07/2022	23:37:00	55.7	1006.7	27.6
PER_AIRMON_MESH1965150	19/07/2022	23:38:00	55.7	1007.3	27.6
PER_AIRMON_MESH1965150	19/07/2022	23:39:00	55.6	1007.4	27.6
PER_AIRMON_MESH1965150	19/07/2022	23:40:00	55.7	1007.8	27.6
PER_AIRMON_MESH1965150	19/07/2022	23:41:00	55.9	1007.3	27.6
PER_AIRMON_MESH1965150	19/07/2022	23:42:00	56.3	1007.6	27.5
PER_AIRMON_MESH1965150	19/07/2022	23:43:00	56.7	1007	27.5
PER_AIRMON_MESH1965150	19/07/2022	23:44:00	57.1	1007.8	27.5
PER_AIRMON_MESH1965150	19/07/2022	23:45:00	57.3	1007.8	27.5
PER_AIRMON_MESH1965150	19/07/2022	23:46:00	57.5	1007.5	27.5
PER_AIRMON_MESH1965150	19/07/2022	23:47:00	57.7	1007.4	27.4
PER_AIRMON_MESH1965150	19/07/2022	23:48:00	57.9	1007.5	27.4
PER_AIRMON_MESH1965150	19/07/2022	23:49:00	58.1	1007.2	27.4
PER_AIRMON_MESH1965150	19/07/2022	23:50:00	58.2	1007.4	27.3
PER_AIRMON_MESH1965150	19/07/2022	23:51:00	58.3	1007.5	27.3
PER_AIRMON_MESH1965150	19/07/2022	23:52:00	58.3	1007.4	27.3
PER_AIRMON_MESH1965150	19/07/2022	23:53:00	58.4	1007.9	27.2
PER_AIRMON_MESH1965150	19/07/2022	23:54:00	58.4	1007.6	27.2
PER_AIRMON_MESH1965150	19/07/2022	23:55:00	58.3	1007.2	27.1
PER_AIRMON_MESH1965150	19/07/2022	23:56:00	58.3	1007.1	27.1
PER_AIRMON_MESH1965150	19/07/2022	23:57:00	58.2	1006.8	27
PER_AIRMON_MESH1965150	19/07/2022	23:58:00	58.2	1006.8	27
PER_AIRMON_MESH1965150	19/07/2022	23:59:00	58.3	1007.1	27
